asin,review_count,avg_rating,helpful_votes,helpful_rate,avg_review_word_count,first_review_month,last_review_month,quality_flag
B000F2P31E,17,4.471,166,0.9578,310.235,2006-06,2009-09,monitor
B000GDEZLG,17,4.471,107,0.7009,283.471,2006-12,2008-01,monitor
B000I3NUQ0,17,4.471,39,0.9487,106.588,2007-11,2012-07,monitor
B000I5ZC3W,17,4.471,51,0.902,53.824,2006-11,2014-04,monitor
B000JJKX4K,17,4.471,190,0.8684,86.412,2007-03,2013-08,monitor
B00004WLJ5,17,4.412,8,1.0,35.412,2012-08,2014-07,monitor
B00009R9EQ,17,4.412,218,0.7523,93.294,2007-02,2014-01,monitor
B0000AI1HN,17,4.412,38,0.7895,50.588,2009-06,2014-05,monitor
B0000C20T5,17,4.412,48,0.8542,170.941,2003-12,2010-03,monitor
B0001LTT64,17,4.412,103,0.9126,61.176,2005-11,2013-11,monitor
B00061J2BQ,17,4.412,94,0.4787,94.176,2007-03,2014-05,monitor
B00094F6CO,17,4.412,343,0.9534,141.824,2005-06,2006-12,monitor
B000ESLD2M,17,4.412,96,0.9375,116.529,2007-02,2009-02,monitor
B00008ZPNR,17,4.353,262,0.9237,93.353,2003-08,2013-07,monitor
B000219896,17,4.353,88,0.8977,91.882,2004-04,2014-07,monitor
B000EA8U12,17,4.353,65,0.8154,213.765,2006-08,2008-07,monitor
B000068PE8,17,4.294,161,0.8447,111.882,2002-12,2004-12,monitor
B00006B9HO,17,4.294,56,0.6964,84.176,2002-11,2014-01,monitor
B00006RVNW,17,4.294,100,0.68,166.882,2005-02,2013-10,monitor
B00009UU27,17,4.294,32,0.875,147.412,2008-12,2014-07,monitor
B0000AERK6,17,4.294,94,0.6596,229.941,2007-06,2014-02,monitor
B00015GYTU,17,4.294,25,0.76,83.706,2005-05,2010-09,monitor
B0001DA0CO,17,4.294,620,0.9435,260.706,2004-06,2012-11,monitor
B0002BEQWK,17,4.294,13,1.0,40.294,2011-09,2014-04,monitor
B000HJ9X0M,17,4.294,168,0.9167,126.529,2007-02,2014-05,monitor
B000065Q6B,17,4.235,51,0.9608,98.765,2008-06,2014-01,monitor
B0000AOWVN,17,4.235,78,0.9231,109.706,2005-04,2010-03,monitor
B0002BEY04,17,4.235,11,1.0,46.059,2010-08,2014-07,monitor
B0002YUMY8,17,4.235,17,0.7647,84.882,2010-02,2014-07,monitor
B000CDFYNS,17,4.235,32,0.9062,120.882,2007-11,2014-07,monitor
B000EALPT6,17,4.235,19,0.8421,67.647,2007-06,2014-06,monitor
B000FIQBNW,17,4.235,22,0.6364,212.706,2012-01,2014-02,monitor
B000HGGA24,17,4.235,75,0.9333,110.294,2007-08,2011-02,monitor
B00005MA9X,17,4.176,325,0.8954,235,2001-07,2010-02,monitor
B0001EMLXE,17,4.176,103,0.7961,267.412,2004-04,2008-02,monitor
B0006PKY5A,17,4.176,14,0.7857,63.765,2008-06,2014-06,monitor
B000BKBYY0,17,4.176,290,0.7241,153.765,2006-03,2012-05,monitor
B000BKI6NM,17,4.176,73,0.6575,127.294,2005-11,2008-02,monitor
B000DZFSFY,17,4.176,215,0.8419,199.471,2006-06,2013-11,monitor
B000EXPVRK,17,4.176,100,0.91,74.706,2007-01,2013-12,monitor
B000FPXOJO,17,4.176,55,0.8182,163.941,2009-08,2014-07,monitor
B000H0K8VY,17,4.176,125,0.928,165.824,2008-08,2014-04,monitor
B0000504DH,17,4.118,71,0.8873,136.647,2001-02,2013-12,monitor
B00006IJX7,17,4.118,76,0.8947,114,2002-11,2013-11,monitor
B00008OE43,17,4.118,300,0.9433,157.882,2003-04,2013-09,monitor
B0007OV46S,17,4.118,544,0.8824,266.941,2005-06,2014-03,monitor
B000CRQI4I,17,4.118,38,0.8684,89.294,2007-10,2013-06,monitor
B000FGEC94,17,4.118,226,0.8673,318.294,2006-07,2013-05,monitor
B000H6I7EI,17,4.118,301,0.7276,437.941,2006-10,2010-03,monitor
B0000228GG,17,4.059,468,0.9274,325,2000-03,2011-05,monitor
B00005RKSS,17,4.059,119,0.6134,216.235,2007-07,2013-11,monitor
B00005Y6OR,17,4.059,7,0.5714,67.471,2010-10,2014-05,monitor
B000JIOHDE,17,4.059,38,0.8158,78.471,2008-03,2014-06,monitor
B00004Z7CQ,17,4.0,34,0.8529,70.118,2007-02,2013-12,monitor
B00004ZC9Y,17,4.0,97,0.567,53.412,2004-05,2014-07,monitor
B00005V8S8,17,4.0,96,0.9167,88.471,2008-06,2014-03,monitor
B000069JWX,17,4.0,720,0.9028,241.882,2003-03,2009-04,monitor
B00063E26Y,17,4.0,26,0.7308,84.706,2005-12,2014-07,monitor
B00092D5E2,17,4.0,24,0.7917,68.765,2006-06,2009-05,monitor
B000BJ3BRO,17,4.0,477,0.9329,355.647,2005-12,2009-10,monitor
B000C0OF54,17,4.0,116,0.8448,86.529,2006-07,2014-05,monitor
B000EICPQU,17,4.0,182,0.8462,166.882,2006-06,2009-03,monitor
B000HZEX1K,17,4.0,40,0.8,87.471,2007-02,2013-04,monitor
B000J4GCV8,17,4.0,8,0.75,57.118,2007-03,2014-05,monitor
B00006JQLD,17,3.941,160,0.9,114.412,2004-01,2014-02,monitor
B0002KR7EK,17,3.941,78,0.7179,49.941,2009-07,2014-05,monitor
B0003QER5U,17,3.941,228,0.9649,268.118,2004-12,2010-03,monitor
B000FE7SGA,17,3.941,36,0.8056,96.647,2007-04,2013-12,monitor
B000FHQTNU,17,3.941,22,0.9545,57.882,2009-09,2013-08,monitor
B0000TNZDK,17,3.882,90,0.8111,247.235,2004-01,2013-07,monitor
B0009IIE4W,17,3.882,102,0.9412,82.647,2005-05,2014-01,monitor
B000FS5APW,17,3.882,30,0.6,80.176,2008-05,2013-01,monitor
B000HVHGI6,17,3.882,5,1.0,132.471,2008-10,2014-03,monitor
B000085BD7,17,3.824,189,0.7937,126.412,2003-01,2006-08,monitor
B00008N6VM,17,3.824,181,0.884,277.647,2003-03,2005-10,monitor
B00009R6J7,17,3.824,102,0.7353,62.588,2006-04,2013-02,monitor
B000CSIHW8,17,3.824,39,0.7692,108.824,2006-07,2012-10,monitor
B000IMWI6E,17,3.824,49,0.8163,146.588,2007-02,2013-05,monitor
B00008IP5F,17,3.765,253,0.9289,145.882,2003-02,2010-04,monitor
B0000ZJDXU,17,3.765,172,0.8605,202.706,2006-08,2014-06,monitor
B000B63KQ4,17,3.765,9,1.0,54.118,2007-09,2013-03,monitor
B000I6JZGQ,17,3.765,82,0.7439,73.353,2008-01,2012-11,monitor
B00006B7SK,17,3.706,15,0.8,53.765,2008-06,2014-06,monitor
B0007VTUB2,17,3.706,269,0.9368,180,2005-05,2014-02,monitor
B000BF106C,17,3.706,15,0.8667,66.529,2008-02,2014-03,monitor
B000CRWRZ2,17,3.706,48,0.8958,77.059,2007-01,2014-07,monitor
B0000630TO,17,3.647,407,0.8624,101.882,2002-03,2013-11,monitor
B0000ZI1FG,17,3.647,92,0.75,142.706,2004-05,2013-10,monitor
B000BBAKSA,17,3.647,324,0.9537,166.118,2005-09,2014-06,monitor
B0001PFQ7G,17,3.529,38,0.8947,136.765,2004-06,2013-02,monitor
B00075RAHE,17,3.529,84,0.7024,134.706,2005-12,2013-03,monitor
B000DZH4CO,17,3.529,394,0.8198,206.824,2006-03,2009-02,monitor
B000H91K7Q,17,3.529,239,0.9372,250.118,2006-09,2010-12,monitor
B0002BEY22,17,3.471,16,0.625,64.176,2011-03,2014-01,monitor
B0002UE9WI,17,3.471,259,0.9266,139.353,2005-01,2008-11,monitor
B000FBF400,17,3.471,111,0.955,110.647,2007-05,2012-12,monitor
B000117DGW,17,3.412,89,0.7079,144.529,2004-05,2007-06,monitor
B00023MEL8,17,3.412,191,0.9686,119.941,2005-09,2013-01,monitor
B0000632FZ,17,3.353,144,0.8958,140.294,2002-12,2011-09,monitor
B0006FU7O8,17,3.353,76,0.8289,140.118,2005-11,2013-07,monitor
B000IMYIA8,17,3.353,157,0.8981,189.412,2007-04,2012-12,monitor
B000J40STK,17,3.353,16,0.9375,48.706,2012-05,2014-07,monitor
B000066AX5,17,3.294,161,0.7205,170.706,2002-04,2013-08,monitor
B000J1FABY,17,3.294,54,0.6481,45.412,2007-11,2014-04,monitor
B000050NPX,17,3.176,169,0.8698,236.647,2000-11,2013-11,monitor
B0002UB2Q4,17,3.176,329,0.9422,193.412,2004-10,2006-12,monitor
B0000952XX,17,3.118,28,1.0,56,2007-02,2014-07,monitor
B0000EI9UC,17,3.118,143,0.9161,156.471,2004-01,2012-06,monitor
B000HNJ96Q,17,3.118,53,0.7736,139.471,2006-11,2011-11,monitor
B0007OWNBI,17,3.059,50,0.64,126.765,2005-12,2013-12,monitor
B000EHCUIY,17,3.059,246,0.6748,231.765,2006-08,2010-03,monitor
B000FGGG34,17,3.059,54,0.7037,102.882,2008-01,2013-12,monitor
B00008V3EE,17,3.0,205,0.922,108.118,2003-11,2014-07,monitor
B00067ARYQ,17,3.0,68,0.8971,163.765,2005-02,2009-12,monitor
B0008G1RWG,17,3.0,635,0.9354,311,2005-08,2013-02,monitor
B00005M1UY,17,2.941,111,0.8829,148,2001-10,2005-06,monitor
B0007XFGAE,17,2.941,46,0.913,204.765,2008-10,2014-03,monitor
B0001CJF3A,17,2.824,229,0.917,171.706,2004-06,2011-10,monitor
B000H9J3WA,17,2.765,24,0.5833,147.647,2007-05,2013-08,monitor
B000EHODZ2,17,2.706,182,0.8956,186.588,2006-07,2013-12,monitor
B000FOA9MA,17,2.706,253,0.7233,291.824,2006-10,2012-09,monitor
B00004Z6KW,17,2.647,161,0.8323,78.529,2002-01,2013-09,monitor
B0007N5XPW,17,2.588,196,0.8469,283.471,2007-03,2014-02,monitor
B0000AKA8T,17,2.471,42,0.9286,107.353,2006-01,2013-05,monitor
B00005T3A9,17,2.412,118,0.8136,101.471,2002-03,2009-06,monitor
B000JEUNZY,17,2.294,71,0.8873,82,2007-04,2013-09,monitor
B0000C20XI,17,2.176,122,0.7131,103.235,2004-08,2014-03,monitor
B000BI95W0,17,2.118,19,0.7368,57.353,2007-04,2014-02,monitor
B0003404RW,17,1.941,121,0.843,219.765,2004-10,2009-04,monitor
B0001MQURE,17,1.412,202,0.9158,107.294,2004-08,2013-01,monitor
B00005119M,16,5.0,15,0.9333,67.25,2009-09,2014-07,monitor
B000067SCH,16,5.0,5,0.6,29.25,2008-02,2014-05,monitor
B000BQU1F2,16,4.938,32,0.9375,102.688,2011-08,2014-05,monitor
B000HKLIVI,16,4.938,278,0.8993,317.812,2006-11,2010-04,monitor
B000067RG5,16,4.875,14,0.9286,46.938,2007-08,2014-03,monitor
B0000E1VRL,16,4.875,38,1.0,61.375,2008-09,2014-06,monitor
B00016566G,16,4.875,17,1.0,48.812,2009-10,2014-03,monitor
B0002J2EPI,16,4.875,14,1.0,42.938,2011-03,2013-11,monitor
B0006MOTRW,16,4.875,27,0.963,131.75,2008-03,2012-01,monitor
B000FL60AI,16,4.875,1,1.0,36.625,2010-01,2014-03,monitor
B000GKQL70,16,4.875,62,0.8226,51.438,2007-02,2009-02,monitor
B000JP37JC,16,4.875,18,0.9444,49.062,2008-06,2014-01,monitor
B00009XVKW,16,4.812,21,0.8571,82.5,2008-08,2014-06,monitor
B0006BCCAE,16,4.812,40,0.925,43.688,2012-09,2014-06,monitor
B000G7WYZG,16,4.812,21,0.8571,112.688,2008-09,2014-05,monitor
B000GBERAM,16,4.812,30,0.6,86.625,2008-04,2014-01,monitor
B00000J4DV,16,4.75,15,0.6667,60,2007-08,2014-07,monitor
B00004R8VE,16,4.75,478,0.9728,213.312,2000-05,2013-12,monitor
B00004RC2I,16,4.75,169,0.9822,165.5,2000-03,2014-01,monitor
B00005LEOD,16,4.75,132,0.9167,124,2007-06,2013-12,monitor
B0000634T6,16,4.75,52,0.9423,88.562,2005-07,2014-02,monitor
B00009R96B,16,4.75,30,0.8667,57.312,2009-12,2013-10,monitor
B00009UU2F,16,4.75,20,1.0,68.375,2007-09,2013-12,monitor
B00009V3CG,16,4.75,99,0.596,65.938,2010-01,2013-12,monitor
B0000AI1HP,16,4.75,90,0.9667,70.875,2006-02,2014-06,monitor
B0000AZK3Z,16,4.75,9,0.8889,35.5,2012-03,2014-06,monitor
B0002JTD2A,16,4.75,52,0.9423,86.438,2010-07,2014-05,monitor
B0002K6Y1C,16,4.75,148,0.9459,122.938,2004-12,2009-03,monitor
B00063KO5C,16,4.75,98,0.9184,125.625,2006-04,2013-09,monitor
B00065TGTA,16,4.75,12,0.8333,64.188,2008-08,2014-05,monitor
B0006MD1Q2,16,4.75,7,1.0,72.875,2005-10,2013-12,monitor
B000B753CC,16,4.75,35,1.0,96.812,2009-09,2013-07,monitor
B00004WCI7,16,4.688,174,0.8621,197.938,2007-06,2014-07,monitor
B0000645C8,16,4.688,214,0.9813,319.625,2002-04,2004-07,monitor
B00009MF83,16,4.688,67,1.0,97.625,2006-06,2013-11,monitor
B00009XVDB,16,4.688,179,0.933,63,2006-02,2014-03,monitor
B0002RSPFS,16,4.688,31,0.8065,90.125,2007-01,2014-03,monitor
B000ARD9PG,16,4.688,36,0.9167,143.312,2006-08,2010-05,monitor
B000FBYS2U,16,4.688,59,0.9322,37,2010-12,2014-05,monitor
B000FIS7KC,16,4.688,68,0.6029,60.25,2008-10,2013-09,monitor
B00006I5O4,16,4.625,122,0.8443,143.812,2005-01,2007-05,monitor
B0001YH7JW,16,4.625,184,0.8859,343.625,2010-06,2012-12,monitor
B0002JTD2K,16,4.625,47,0.7234,53.75,2009-06,2013-12,monitor
B00069QMPC,16,4.625,24,0.8333,73.188,2010-11,2014-07,monitor
B000BS24V4,16,4.625,34,0.8235,86.125,2008-03,2014-06,monitor
B000EPNB52,16,4.625,130,0.5,145.125,2006-09,2014-04,monitor
B000ERAOL4,16,4.625,22,1.0,54.438,2010-08,2014-04,monitor
B000JFJDAE,16,4.625,187,0.9465,452.688,2007-03,2010-12,monitor
B000068O53,16,4.562,4,1.0,36.875,2011-01,2014-07,monitor
B0000AI1FZ,16,4.562,67,0.8657,90.75,2006-11,2014-07,monitor
B0000E2XEB,16,4.562,62,0.8226,123.188,2004-06,2014-01,monitor
B000234W04,16,4.562,15,0.8,69.375,2011-01,2014-05,monitor
B00032Q30Q,16,4.562,39,0.9487,73.562,2011-02,2014-02,monitor
B00062WV86,16,4.562,112,0.7321,69.062,2005-08,2009-03,monitor
B0009HN57O,16,4.562,47,0.8936,43.875,2007-01,2010-03,monitor
B0009I6K7K,16,4.562,197,0.9645,153.5,2005-07,2011-07,monitor
B0009JR3SE,16,4.562,23,0.913,93.312,2007-10,2014-03,monitor
B000BQYM0W,16,4.562,3,0.6667,70.5,2011-05,2014-06,monitor
B000BSJGL0,16,4.562,6,0.3333,40.875,2010-12,2014-05,monitor
B00004X10C,16,4.5,58,0.9655,183.25,2003-10,2014-02,monitor
B00006B8CH,16,4.5,15,0.9333,55.312,2005-08,2014-01,monitor
B00009QOTA,16,4.5,7,0.7143,82.875,2011-12,2014-07,monitor
B00009R7BI,16,4.5,47,0.383,57.438,2007-03,2014-02,monitor
B00009UTZJ,16,4.5,28,0.9643,55.375,2008-06,2014-06,monitor
B00009W3U5,16,4.5,27,0.7037,42.25,2007-01,2013-02,monitor
B00009ZHS7,16,4.5,129,0.8915,109.25,2004-10,2009-09,monitor
B000A36XZS,16,4.5,62,0.9194,106.625,2006-10,2014-07,monitor
B000GAYXV6,16,4.5,4,0.75,47.625,2011-07,2014-01,monitor
B000HQH2Y4,16,4.5,11,0.8182,43.875,2013-01,2014-06,monitor
B00004Z6HJ,16,4.438,58,0.6379,63.312,2002-12,2014-06,monitor
B00005T3Z7,16,4.438,40,0.675,47.5,2010-02,2014-05,monitor
B000068O48,16,4.438,7,0.8571,43.5,2011-08,2014-06,monitor
B000069E2V,16,4.438,173,0.4971,143.75,2006-02,2013-06,monitor
B00009R8AI,16,4.438,132,0.9697,200.062,2006-01,2013-11,monitor
B0001IVB1S,16,4.438,16,0.75,114.375,2005-07,2012-09,monitor
B0002HLY8S,16,4.438,45,0.9333,130.938,2008-05,2014-06,monitor
B0007MWE14,16,4.438,13,0.6923,39.5,2011-02,2014-07,monitor
B00091R6KC,16,4.438,97,0.8763,189.688,2005-08,2013-10,monitor
B000BNNGUC,16,4.438,421,0.6698,330.5,2006-01,2007-01,monitor
B000BP8XTO,16,4.438,12,0.6667,69.312,2009-02,2013-09,monitor
B000CINFQ6,16,4.438,46,0.8043,110.688,2009-01,2014-04,monitor
B000EPHS6A,16,4.438,298,0.8523,213,2006-06,2007-05,monitor
B000IMC16G,16,4.438,16,0.8125,92.5,2007-10,2013-07,monitor
B000IOM3TO,16,4.438,94,0.8191,89.688,2007-05,2011-06,monitor
B00005T3EZ,16,4.375,7,1.0,58.438,2013-03,2014-05,monitor
B00006HXMQ,16,4.375,42,0.9286,50.375,2005-03,2013-12,monitor
B0000APONO,16,4.375,272,0.9191,208.75,2003-10,2013-07,monitor
B0000DYTDJ,16,4.375,585,0.9658,203.25,2004-06,2007-06,monitor
B000165C10,16,4.375,17,1.0,41.25,2007-06,2014-07,monitor
B0001M3982,16,4.375,138,0.7029,105.375,2007-04,2010-11,monitor
B00020BJA8,16,4.375,18,0.8889,89.125,2009-07,2014-07,monitor
B0002BEQKM,16,4.375,11,0.5455,46.75,2011-05,2014-05,monitor
B0007UQNNQ,16,4.375,353,0.9292,336.875,2007-09,2014-04,monitor
B000BRQU0Q,16,4.375,58,0.8276,61.062,2008-09,2014-07,monitor
B000BY9F4W,16,4.375,75,0.9067,230.25,2007-01,2012-07,monitor
B000EHSN9Y,16,4.375,13,1.0,39.438,2011-08,2014-07,monitor
B000GXBBL8,16,4.375,271,0.8155,320.062,2006-10,2008-01,monitor
B000IZC19A,16,4.375,63,0.873,110.375,2006-11,2012-12,monitor
B00006RVNS,16,4.312,45,0.8222,103,2007-11,2013-03,monitor
B00008O35T,16,4.312,319,0.8558,314.25,2003-07,2011-02,monitor
B00012OJ22,16,4.312,80,0.7,41.062,2004-11,2013-07,monitor
B0001AOGAE,16,4.312,179,0.9162,138.375,2008-07,2013-03,monitor
B0002LCV4U,16,4.312,141,0.9291,105.75,2005-09,2011-12,monitor
B0006HU2ZU,16,4.312,524,0.6775,303.312,2005-01,2006-02,monitor
B0007TC9M6,16,4.312,23,0.5652,68.688,2009-11,2014-03,monitor
B0007ZL6DS,16,4.312,11,0.9091,93.5,2009-06,2014-03,monitor
B0009T8JPA,16,4.312,49,0.7143,58.062,2006-08,2013-09,monitor
B000FEKENO,16,4.312,86,0.8605,99.25,2009-12,2013-12,monitor
B00004RC2E,16,4.25,330,0.9,251.125,2000-05,2004-05,monitor
B00005NOHQ,16,4.25,62,0.8226,87.125,2001-11,2014-05,monitor
B00005NVPW,16,4.25,444,0.9392,191.188,2001-09,2003-03,monitor
B00006DY6M,16,4.25,162,0.7284,109.625,2002-12,2013-07,monitor
B00006F2MW,16,4.25,364,0.978,204,2002-11,2012-09,monitor
B00078E31W,16,4.25,15,0.8,46,2013-04,2014-05,monitor
B000ANCZ28,16,4.25,45,0.7556,55.188,2008-03,2013-12,monitor
B000BNJWQE,16,4.25,34,0.9706,50.375,2007-01,2014-04,monitor
B000E8HUNS,16,4.25,3,1.0,43.688,2007-05,2014-06,monitor
B000IS1ZYO,16,4.25,22,0.6818,139.938,2007-08,2011-06,monitor
B00000JD4V,16,4.188,341,0.9326,166.125,1999-12,2013-09,monitor
B00004Z6Q6,16,4.188,104,0.875,144.312,2001-07,2014-06,monitor
B0000512LA,16,4.188,41,0.7805,80.688,2008-11,2014-06,monitor
B00005JAD8,16,4.188,147,0.8912,74.062,2004-03,2013-03,monitor
B00008AYBF,16,4.188,162,0.9506,137.75,2004-02,2013-06,monitor
B00009W3U4,16,4.188,44,0.9545,67.75,2008-05,2012-04,monitor
B0000D89CX,16,4.188,97,0.4742,63.25,2006-05,2013-03,monitor
B00016L0VQ,16,4.188,332,0.759,97.312,2004-11,2008-09,monitor
B00018RT1E,16,4.188,31,0.9677,81,2005-11,2014-02,monitor
B0001A99LK,16,4.188,241,0.834,303.188,2004-02,2009-12,monitor
B0002AHQL4,16,4.188,322,0.9161,201.938,2004-09,2007-08,monitor
B00032CIJQ,16,4.188,66,0.7727,105.188,2009-04,2014-05,monitor
B00068NULW,16,4.188,27,0.7778,50.438,2009-09,2014-04,monitor
B0006HW668,16,4.188,15,0.6667,47.812,2007-09,2014-07,monitor
B0007U6IFY,16,4.188,198,0.8788,83.875,2005-06,2007-07,monitor
B000BONMMI,16,4.188,29,0.8276,129.438,2008-03,2014-03,monitor
B000C12GH2,16,4.188,39,0.641,128.875,2007-05,2014-04,monitor
B000C1MY1A,16,4.188,70,0.9429,90.562,2011-11,2014-06,monitor
B00004R8V6,16,4.125,259,0.9421,266.812,2000-04,2003-07,monitor
B00009W3U9,16,4.125,15,0.8,72.188,2008-03,2013-06,monitor
B000BMQPCE,16,4.125,33,0.8485,97.25,2008-02,2014-06,monitor
B000CBG0XI,16,4.125,103,0.9417,100.062,2007-02,2013-02,monitor
B000E1B29I,16,4.125,400,0.855,221.375,2006-05,2008-01,monitor
B000GIPHNQ,16,4.125,83,0.8916,144.875,2006-08,2012-04,monitor
B000J421ZY,16,4.125,49,0.8571,41.062,2007-01,2013-09,monitor
B00004Z5UM,16,4.062,17,0.8824,43.688,2008-11,2014-05,monitor
B00005LD4W,16,4.062,103,0.9126,75.125,2006-03,2013-12,monitor
B000068BRB,16,4.062,561,0.943,263.5,2002-06,2005-01,monitor
B0000TW3N8,16,4.062,19,0.7895,77.875,2007-01,2014-07,monitor
B0001FV37S,16,4.062,314,0.7611,139.562,2004-05,2013-09,monitor
B0001M47F6,16,4.062,63,0.9206,65.562,2005-06,2010-11,monitor
B0009X1U3O,16,4.062,68,0.7794,75.25,2007-05,2013-03,monitor
B000A6V7MY,16,4.062,31,0.7419,48.938,2007-06,2012-10,monitor
B000BSLT38,16,4.062,24,0.2917,28.875,2009-04,2014-06,monitor
B000DZG66O,16,4.062,1,1.0,50.125,2009-09,2014-02,monitor
B000F3DYUU,16,4.062,118,0.839,300.25,2006-06,2011-04,monitor
B000FFSDCC,16,4.062,274,0.9708,192.312,2007-04,2011-09,monitor
B000HQ071O,16,4.062,69,0.8116,71.062,2007-08,2009-06,monitor
B000I30HOS,16,4.062,49,0.7347,139,2007-04,2013-07,monitor
B00005LE71,16,4.0,346,0.7832,147.125,2009-01,2014-02,monitor
B00005V52C,16,4.0,22,0.5,58,2002-10,2014-04,monitor
B00006HSBC,16,4.0,70,0.8286,50.062,2007-01,2014-03,monitor
B00006L7RT,16,4.0,136,0.5882,129.125,2004-07,2014-02,monitor
B00009W3BW,16,4.0,19,0.7368,112.5,2010-12,2014-06,monitor
B0002MSTW2,16,4.0,375,0.8373,107.062,2004-10,2013-01,monitor
B000ELQTZA,16,4.0,46,0.8696,171,2006-10,2014-02,monitor
B000ETFY3K,16,4.0,14,0.5714,114.75,2009-10,2013-03,monitor
B000EW1LLG,16,4.0,21,0.9048,97.062,2008-06,2014-06,monitor
B00008X5DF,16,3.938,39,0.9231,72.375,2005-07,2013-07,monitor
B0001WV08S,16,3.938,207,0.9517,96.875,2006-01,2011-12,monitor
B000203PBY,16,3.938,150,0.7,139.625,2004-05,2013-08,monitor
B00024BK2G,16,3.938,80,0.925,96.062,2007-10,2013-05,monitor
B0002SAF3M,16,3.938,105,0.8095,151.812,2004-12,2007-11,monitor
B0007GIXR4,16,3.938,356,0.8848,340.188,2005-12,2011-10,monitor
B000H859RE,16,3.938,113,0.9646,120.438,2007-01,2011-06,monitor
B000I3C6CE,16,3.938,135,0.9259,127,2007-02,2014-04,monitor
B000A8JYB8,16,3.875,270,0.9111,300.375,2005-11,2011-07,monitor
B000F7HBGY,16,3.875,22,0.8636,67.75,2008-12,2013-06,monitor
B00005N6KF,16,3.812,108,0.8519,160.938,2001-11,2014-03,monitor
B00066D1GI,16,3.812,104,0.9327,222.438,2005-10,2014-06,monitor
B0009E3UUY,16,3.812,142,0.8099,117.75,2006-02,2009-08,monitor
B0000635UX,16,3.75,210,0.9095,238.75,2002-07,2010-01,monitor
B00006I53T,16,3.75,255,0.8,201.312,2005-04,2013-02,monitor
B00007GQLT,16,3.75,359,0.8524,193.312,2006-08,2013-08,monitor
B000087KY8,16,3.75,215,0.8233,200.438,2003-04,2009-04,monitor
B00009W5FF,16,3.75,400,0.865,246.062,2003-06,2013-12,monitor
B0009BB644,16,3.75,81,0.6296,124.812,2005-07,2009-09,monitor
B00000JCTO,16,3.688,66,0.9242,61.375,2001-02,2014-06,monitor
B000068IDS,16,3.688,34,0.9412,61.875,2010-01,2014-04,monitor
B0006MVJUW,16,3.688,30,0.6333,128.438,2005-08,2013-09,monitor
B0007WKB14,16,3.688,286,0.8776,310.5,2005-03,2008-08,monitor
B000BY42TA,16,3.688,162,0.9136,80.875,2007-12,2014-07,monitor
B000E95SQS,16,3.688,220,0.8727,155.438,2006-03,2008-11,monitor
B000EUJ1Q0,16,3.688,125,0.928,135.188,2006-05,2009-08,monitor
B000IZAN4K,16,3.688,94,0.766,113.812,2007-03,2014-01,monitor
B000JC3NOY,16,3.688,152,0.9934,146.688,2007-07,2014-04,monitor
B00006LHO7,16,3.625,344,0.7587,242.562,2002-10,2004-02,monitor
B00008JOMD,16,3.625,5,1.0,47.562,2006-12,2014-05,monitor
B00022KOWU,16,3.625,49,0.9184,104.125,2008-12,2014-06,monitor
B0002Y5WXY,16,3.625,146,0.5068,125.812,2004-11,2010-03,monitor
B0006LSINO,16,3.625,10,0.9,69.938,2007-01,2011-06,monitor
B0007TJDFW,16,3.625,12,0.8333,51.812,2010-02,2014-03,monitor
B000BS2V80,16,3.625,19,0.5789,96.438,2006-04,2013-11,monitor
B000E7UN5G,16,3.625,28,0.8571,96,2006-12,2013-04,monitor
B00006B780,16,3.562,56,0.875,105.688,2007-05,2014-06,monitor
B0001Y9UEW,16,3.562,154,0.9675,106.75,2004-10,2013-05,monitor
B000FL5OIW,16,3.562,12,0.5833,132.625,2008-11,2014-06,monitor
B000ELDX2W,16,3.5,113,0.7257,146.938,2006-06,2007-11,monitor
B000JC76B0,16,3.5,4,1.0,46.812,2008-10,2014-06,monitor
B000F34O1S,16,3.438,33,0.9697,118.438,2008-09,2014-06,monitor
B00000J3UJ,16,3.375,14,0.2857,107.188,2008-02,2014-04,monitor
B00006OLCT,16,3.375,301,0.9269,144.625,2003-02,2009-12,monitor
B0006698SS,16,3.375,95,0.9053,202.062,2005-04,2011-05,monitor
B000FFYNS0,16,3.312,10,1.0,96.125,2008-07,2014-07,monitor
B00005B9W6,16,3.25,205,0.7268,116.625,2002-04,2014-03,monitor
B0002ZLZ02,16,3.25,761,0.8463,309.562,2004-11,2014-06,monitor
B00009RL1W,16,3.188,234,0.8504,213.125,2003-08,2013-10,monitor
B000HZTB80,16,3.125,173,0.7457,182.875,2006-10,2011-01,monitor
B0002229JQ,16,3.062,174,0.9425,248.938,2004-05,2013-12,monitor
B0009BBBM6,16,3.062,146,0.726,96.625,2005-08,2014-02,monitor
B000BZTKNC,16,3.062,33,0.5758,64.5,2007-01,2011-08,monitor
B000051WW9,16,3.0,195,0.9795,163.625,2000-12,2007-05,monitor
B0002KQR3M,16,3.0,304,0.8059,194.25,2004-08,2008-11,monitor
B000088NO8,16,2.875,28,0.8929,128.625,2003-12,2014-07,monitor
B0007RPW2C,16,2.875,178,0.8315,309.188,2005-05,2014-01,monitor
B000067SLZ,16,2.812,54,0.8519,54.625,2003-11,2014-02,monitor
B00008EM7V,16,2.812,179,0.8994,98.25,2004-01,2013-07,monitor
B0001G6U7K,16,2.75,169,0.7337,147.688,2004-09,2013-12,monitor
B00000J08Q,16,2.5,256,0.9609,82.938,2004-01,2013-06,monitor
