asin,modeled_product_name,metadata_status,first_review_month,last_review_month
B00006LT11,Product B00006LT11,metadata_not_joined,2002-11,2006-03
B00006LU7J,Product B00006LU7J,metadata_not_joined,2002-12,2013-03
B00006LV79,Product B00006LV79,metadata_not_joined,2002-12,2013-11
B00006LVF3,Product B00006LVF3,metadata_not_joined,2009-10,2014-05
B00006MJFB,Product B00006MJFB,metadata_not_joined,2012-11,2014-06
B00006MJFL,Product B00006MJFL,metadata_not_joined,2009-02,2014-02
B00006OLCT,Product B00006OLCT,metadata_not_joined,2003-02,2009-12
B00006OX6B,Product B00006OX6B,metadata_not_joined,2007-07,2014-03
B00006OX8Q,Product B00006OX8Q,metadata_not_joined,2003-01,2013-07
B00006OX95,Product B00006OX95,metadata_not_joined,2003-01,2013-01
B00006RH5I,Product B00006RH5I,metadata_not_joined,2003-09,2014-06
B00006RHOD,Product B00006RHOD,metadata_not_joined,2003-11,2010-01
B00006RHZG,Product B00006RHZG,metadata_not_joined,2005-03,2014-03
B00006RSIZ,Product B00006RSIZ,metadata_not_joined,2002-11,2006-06
B00006RSJ1,Product B00006RSJ1,metadata_not_joined,2002-11,2003-05
B00006RSK5,Product B00006RSK5,metadata_not_joined,2002-12,2003-12
B00006RSQU,Product B00006RSQU,metadata_not_joined,2010-09,2014-04
B00006RU4L,Product B00006RU4L,metadata_not_joined,2003-01,2003-10
B00006RVNC,Product B00006RVNC,metadata_not_joined,2006-11,2010-11
B00006RVNE,Product B00006RVNE,metadata_not_joined,2012-01,2014-03
B00006RVNH,Product B00006RVNH,metadata_not_joined,2004-10,2014-03
B00006RVNQ,Product B00006RVNQ,metadata_not_joined,2006-05,2014-02
B00006RVNS,Product B00006RVNS,metadata_not_joined,2007-11,2013-03
B00006RVNU,Product B00006RVNU,metadata_not_joined,2009-02,2009-09
B00006RVNW,Product B00006RVNW,metadata_not_joined,2005-02,2013-10
B00006RVO1,Product B00006RVO1,metadata_not_joined,2009-07,2014-02
B00006RVPG,Product B00006RVPG,metadata_not_joined,2003-11,2005-03
B00006RVPW,Product B00006RVPW,metadata_not_joined,2005-09,2014-07
B00006RVQK,Product B00006RVQK,metadata_not_joined,2003-01,2011-04
B00006RVTR,Product B00006RVTR,metadata_not_joined,2007-04,2013-06
B00006RVVG,Product B00006RVVG,metadata_not_joined,2008-06,2010-07
B00006RYUX,Product B00006RYUX,metadata_not_joined,2002-12,2003-08
B00006RZ25,Product B00006RZ25,metadata_not_joined,2009-04,2011-11
B00006SIJQ,Product B00006SIJQ,metadata_not_joined,2003-04,2009-02
B00006SKKD,Product B00006SKKD,metadata_not_joined,2003-01,2003-10
B00006SNZN,Product B00006SNZN,metadata_not_joined,2007-06,2014-04
B00006TWL6,Product B00006TWL6,metadata_not_joined,2003-03,2005-08
B00006WNKR,Product B00006WNKR,metadata_not_joined,2006-06,2014-03
B00006Y0CW,Product B00006Y0CW,metadata_not_joined,2003-07,2006-10
B00006Y0DQ,Product B00006Y0DQ,metadata_not_joined,2003-01,2004-01
B00006YZ3Y,Product B00006YZ3Y,metadata_not_joined,2004-05,2014-06
B00007056H,Product B00007056H,metadata_not_joined,2002-11,2014-07
B00007058Y,Product B00007058Y,metadata_not_joined,2002-12,2012-12
B00007079A,Product B00007079A,metadata_not_joined,2005-02,2013-12
B000070G4C,Product B000070G4C,metadata_not_joined,2013-02,2014-03
B000071A7U,Product B000071A7U,metadata_not_joined,2002-11,2006-01
B000071AAB,Product B000071AAB,metadata_not_joined,2008-07,2013-11
B000071NY3,Product B000071NY3,metadata_not_joined,2003-01,2011-01
B0000721Z0,Product B0000721Z0,metadata_not_joined,2007-11,2013-12
B000075AEV,Product B000075AEV,metadata_not_joined,2003-04,2013-11
B000075ANQ,Product B000075ANQ,metadata_not_joined,2008-03,2013-05
B000075B9J,Product B000075B9J,metadata_not_joined,2011-01,2014-03
B000075BAZ,Product B000075BAZ,metadata_not_joined,2008-01,2013-11
B000075UZ7,Product B000075UZ7,metadata_not_joined,2003-05,2014-07
B000076WEX,Product B000076WEX,metadata_not_joined,2005-05,2008-01
B0000775AA,Product B0000775AA,metadata_not_joined,2002-12,2013-11
B000077W17,Product B000077W17,metadata_not_joined,2007-05,2013-07
B000077X5L,Product B000077X5L,metadata_not_joined,2003-05,2014-05
B000077XII,Product B000077XII,metadata_not_joined,2003-04,2008-02
B0000787NW,Product B0000787NW,metadata_not_joined,2004-02,2008-08
B0000789GA,Product B0000789GA,metadata_not_joined,2002-11,2007-03
B0000789GC,Product B0000789GC,metadata_not_joined,2002-11,2006-05
B000078CQQ,Product B000078CQQ,metadata_not_joined,2004-12,2009-02
B000078QJ1,Product B000078QJ1,metadata_not_joined,2004-07,2011-06
B000078WG6,Product B000078WG6,metadata_not_joined,2003-03,2005-12
B00007AKAZ,Product B00007AKAZ,metadata_not_joined,2003-12,2013-11
B00007AKBB,Product B00007AKBB,metadata_not_joined,2004-10,2007-10
B00007AKC1,Product B00007AKC1,metadata_not_joined,2003-03,2013-10
B00007AKDL,Product B00007AKDL,metadata_not_joined,2010-07,2014-05
B00007AKDP,Product B00007AKDP,metadata_not_joined,2003-01,2013-12
B00007AP2O,Product B00007AP2O,metadata_not_joined,2007-09,2014-07
B00007B4DM,Product B00007B4DM,metadata_not_joined,2006-09,2014-05
B00007B6L5,Product B00007B6L5,metadata_not_joined,2003-01,2005-10
B00007B6RX,Product B00007B6RX,metadata_not_joined,2003-01,2004-07
B00007B8SN,Product B00007B8SN,metadata_not_joined,2003-10,2012-03
B00007BI0H,Product B00007BI0H,metadata_not_joined,2002-12,2004-01
B00007BKU6,Product B00007BKU6,metadata_not_joined,2003-01,2008-06
B00007CJLC,Product B00007CJLC,metadata_not_joined,2006-11,2014-05
B00007CJMS,Product B00007CJMS,metadata_not_joined,2002-11,2003-11
B00007CW52,Product B00007CW52,metadata_not_joined,2010-12,2014-03
B00007CW54,Product B00007CW54,metadata_not_joined,2009-12,2013-11
B00007DN1E,Product B00007DN1E,metadata_not_joined,2003-11,2012-12
B00007DT9H,Product B00007DT9H,metadata_not_joined,2003-03,2004-01
B00007DTDB,Product B00007DTDB,metadata_not_joined,2003-03,2013-11
B00007DTDX,Product B00007DTDX,metadata_not_joined,2007-05,2008-10
B00007DWE5,Product B00007DWE5,metadata_not_joined,2012-03,2014-06
B00007DWEA,Product B00007DWEA,metadata_not_joined,2009-12,2013-11
B00007DX3I,Product B00007DX3I,metadata_not_joined,2003-02,2005-08
B00007E7C8,Product B00007E7C8,metadata_not_joined,2003-10,2014-07
B00007E7I7,Product B00007E7I7,metadata_not_joined,2007-02,2012-02
B00007E7JU,Product B00007E7JU,metadata_not_joined,2004-07,2014-07
B00007E7K0,Product B00007E7K0,metadata_not_joined,2009-04,2014-06
B00007E7K1,Product B00007E7K1,metadata_not_joined,2006-09,2014-06
B00007E7K9,Product B00007E7K9,metadata_not_joined,2006-04,2014-07
B00007E7NH,Product B00007E7NH,metadata_not_joined,2004-05,2014-05
B00007E7QS,Product B00007E7QS,metadata_not_joined,2007-01,2014-07
B00007E7QU,Product B00007E7QU,metadata_not_joined,2006-06,2013-07
B00007E7RF,Product B00007E7RF,metadata_not_joined,2007-02,2014-02
B00007E7RG,Product B00007E7RG,metadata_not_joined,2007-03,2014-01
B00007E7UN,Product B00007E7UN,metadata_not_joined,2005-04,2014-04
B00007E809,Product B00007E809,metadata_not_joined,2007-04,2014-04
B00007E80N,Product B00007E80N,metadata_not_joined,2006-07,2014-01
B00007E816,Product B00007E816,metadata_not_joined,2007-02,2014-05
B00007E845,Product B00007E845,metadata_not_joined,2006-01,2008-06
B00007E89K,Product B00007E89K,metadata_not_joined,2005-06,2014-07
B00007E8AB,Product B00007E8AB,metadata_not_joined,2007-08,2013-05
B00007E8D1,Product B00007E8D1,metadata_not_joined,2004-12,2010-08
B00007E8D2,Product B00007E8D2,metadata_not_joined,2005-03,2014-07
B00007E8YT,Product B00007E8YT,metadata_not_joined,2002-12,2004-05
B00007EDLW,Product B00007EDLW,metadata_not_joined,2009-01,2013-12
B00007EDM0,Product B00007EDM0,metadata_not_joined,2002-11,2008-03
B00007EDM8,Product B00007EDM8,metadata_not_joined,2004-01,2014-07
B00007EDY5,Product B00007EDY5,metadata_not_joined,2008-11,2014-04
B00007EDYD,Product B00007EDYD,metadata_not_joined,2011-11,2014-05
B00007EDYY,Product B00007EDYY,metadata_not_joined,2008-04,2014-06
B00007EDZ7,Product B00007EDZ7,metadata_not_joined,2007-12,2014-02
B00007EDZG,Product B00007EDZG,metadata_not_joined,2005-01,2014-07
B00007EE00,Product B00007EE00,metadata_not_joined,2006-12,2014-03
B00007EMD2,Product B00007EMD2,metadata_not_joined,2003-01,2003-07
B00007F8UQ,Product B00007F8UQ,metadata_not_joined,2003-01,2014-06
B00007FGU7,Product B00007FGU7,metadata_not_joined,2007-02,2014-07
B00007FGUC,Product B00007FGUC,metadata_not_joined,2007-09,2013-08
B00007FGUD,Product B00007FGUD,metadata_not_joined,2007-02,2013-07
B00007FGUE,Product B00007FGUE,metadata_not_joined,2008-04,2013-10
B00007FGUF,Product B00007FGUF,metadata_not_joined,2007-11,2014-07
B00007FH2V,Product B00007FH2V,metadata_not_joined,2006-07,2013-03
B00007FH7O,Product B00007FH7O,metadata_not_joined,2009-08,2014-05
B00007FHDP,Product B00007FHDP,metadata_not_joined,2009-11,2014-06
B00007FHDR,Product B00007FHDR,metadata_not_joined,2010-10,2014-03
B00007FKBG,Product B00007FKBG,metadata_not_joined,2011-05,2014-03
B00007FRXY,Product B00007FRXY,metadata_not_joined,2002-11,2003-09
B00007FS1O,Product B00007FS1O,metadata_not_joined,2003-02,2013-07
B00007FS5R,Product B00007FS5R,metadata_not_joined,2003-01,2013-04
B00007FSB9,Product B00007FSB9,metadata_not_joined,2003-02,2014-04
B00007FV2Z,Product B00007FV2Z,metadata_not_joined,2003-03,2013-04
B00007FWP2,Product B00007FWP2,metadata_not_joined,2006-08,2014-07
B00007G360,Product B00007G360,metadata_not_joined,2003-07,2012-03
B00007G9J5,Product B00007G9J5,metadata_not_joined,2005-11,2008-12
B00007GPI1,Product B00007GPI1,metadata_not_joined,2002-12,2010-10
B00007GQLS,Product B00007GQLS,metadata_not_joined,2005-07,2014-06
B00007GQLT,Product B00007GQLT,metadata_not_joined,2006-08,2013-08
B00007GQLU,Product B00007GQLU,metadata_not_joined,2004-12,2014-07
B00007GWBV,Product B00007GWBV,metadata_not_joined,2005-01,2013-12
B00007GWC6,Product B00007GWC6,metadata_not_joined,2005-08,2013-08
B00007GWC8,Product B00007GWC8,metadata_not_joined,2010-10,2013-02
B00007H08Z,Product B00007H08Z,metadata_not_joined,2003-06,2009-06
B00007I409,Product B00007I409,metadata_not_joined,2005-12,2014-02
B00007I6FO,Product B00007I6FO,metadata_not_joined,2008-02,2013-03
B00007IFDR,Product B00007IFDR,metadata_not_joined,2007-05,2014-07
B00007IFED,Product B00007IFED,metadata_not_joined,2006-11,2014-07
B00007IFJY,Product B00007IFJY,metadata_not_joined,2005-10,2012-12
B00007IFKY,Product B00007IFKY,metadata_not_joined,2003-04,2013-09
B00007IFMJ,Product B00007IFMJ,metadata_not_joined,2003-03,2014-02
B00007ISWA,Product B00007ISWA,metadata_not_joined,2003-07,2014-06
B00007J8SC,Product B00007J8SC,metadata_not_joined,2005-03,2009-10
B00007JDR0,Product B00007JDR0,metadata_not_joined,2004-09,2014-04
B00007JDRS,Product B00007JDRS,metadata_not_joined,2009-11,2013-11
B00007JDRV,Product B00007JDRV,metadata_not_joined,2003-04,2013-11
B00007JO1D,Product B00007JO1D,metadata_not_joined,2004-12,2014-02
B00007JO2V,Product B00007JO2V,metadata_not_joined,2011-06,2013-10
B00007JO36,Product B00007JO36,metadata_not_joined,2013-03,2014-01
B00007JO8C,Product B00007JO8C,metadata_not_joined,2003-02,2004-03
B00007K3A3,Product B00007K3A3,metadata_not_joined,2003-02,2006-09
B00007K7JE,Product B00007K7JE,metadata_not_joined,2007-05,2014-02
B00007KDVI,Product B00007KDVI,metadata_not_joined,2003-01,2014-07
B00007KDVJ,Product B00007KDVJ,metadata_not_joined,2003-02,2013-11
B00007KDVK,Product B00007KDVK,metadata_not_joined,2003-01,2014-06
B00007KDX5,Product B00007KDX5,metadata_not_joined,2003-04,2010-04
B00007KDX6,Product B00007KDX6,metadata_not_joined,2004-10,2014-04
B00007KFT2,Product B00007KFT2,metadata_not_joined,2004-07,2010-02
B00007KJWO,Product B00007KJWO,metadata_not_joined,2003-02,2008-08
B00007KLI4,Product B00007KLI4,metadata_not_joined,2003-01,2005-06
B00007KVHZ,Product B00007KVHZ,metadata_not_joined,2004-01,2007-06
B00007KVKI,Product B00007KVKI,metadata_not_joined,2011-11,2014-05
B00007KWRC,Product B00007KWRC,metadata_not_joined,2007-01,2013-07
B00007KWRD,Product B00007KWRD,metadata_not_joined,2009-08,2014-06
B00007L6D3,Product B00007L6D3,metadata_not_joined,2004-09,2009-11
B00007L6I5,Product B00007L6I5,metadata_not_joined,2003-09,2013-04
B00007L9UC,Product B00007L9UC,metadata_not_joined,2007-09,2014-05
B00007LAYN,Product B00007LAYN,metadata_not_joined,2003-11,2014-04
B00007LB2N,Product B00007LB2N,metadata_not_joined,2003-06,2009-10
B00007LI9D,Product B00007LI9D,metadata_not_joined,2005-12,2014-07
B00007LTAQ,Product B00007LTAQ,metadata_not_joined,2004-04,2013-11
B00007LTB6,Product B00007LTB6,metadata_not_joined,2003-11,2014-06
B00007LTBA,Product B00007LTBA,metadata_not_joined,2003-08,2011-10
B00007LTBI,Product B00007LTBI,metadata_not_joined,2003-12,2008-01
B00007LV61,Product B00007LV61,metadata_not_joined,2007-01,2014-01
B00007M1TZ,Product B00007M1TZ,metadata_not_joined,2003-09,2014-07
B00007MMNS,Product B00007MMNS,metadata_not_joined,2003-04,2009-06
B000083CUA,Product B000083CUA,metadata_not_joined,2003-03,2013-07
B000083CUF,Product B000083CUF,metadata_not_joined,2007-12,2012-11
B000083DY0,Product B000083DY0,metadata_not_joined,2003-03,2006-07
B000083EAB,Product B000083EAB,metadata_not_joined,2012-12,2014-05
B000083EAI,Product B000083EAI,metadata_not_joined,2003-03,2010-03
B000083GPS,Product B000083GPS,metadata_not_joined,2005-12,2014-01
B000083JZ0,Product B000083JZ0,metadata_not_joined,2008-09,2014-06
B000083JZG,Product B000083JZG,metadata_not_joined,2008-05,2010-12
B000083JZH,Product B000083JZH,metadata_not_joined,2008-09,2012-05
B000083K0O,Product B000083K0O,metadata_not_joined,2008-02,2013-09
B000083K5N,Product B000083K5N,metadata_not_joined,2005-06,2010-06
B000083K9F,Product B000083K9F,metadata_not_joined,2003-05,2013-02
B000083KIH,Product B000083KIH,metadata_not_joined,2008-08,2014-07
B000084FD3,Product B000084FD3,metadata_not_joined,2005-03,2013-12
B000084FD5,Product B000084FD5,metadata_not_joined,2003-05,2011-05
B000085BBN,Product B000085BBN,metadata_not_joined,2003-05,2004-05
B000085BCX,Product B000085BCX,metadata_not_joined,2004-06,2010-09
B000085BD7,Product B000085BD7,metadata_not_joined,2003-01,2006-08
B000085BD8,Product B000085BD8,metadata_not_joined,2003-02,2014-03
B000085BDB,Product B000085BDB,metadata_not_joined,2007-03,2014-06
B000085OXN,Product B000085OXN,metadata_not_joined,2004-07,2010-12
B000085ZKV,Product B000085ZKV,metadata_not_joined,2003-06,2014-07
B000086EYG,Product B000086EYG,metadata_not_joined,2008-05,2014-06
B000086TLD,Product B000086TLD,metadata_not_joined,2003-03,2012-11
B000087BHV,Product B000087BHV,metadata_not_joined,2003-01,2003-08
B000087BV9,Product B000087BV9,metadata_not_joined,2003-03,2004-12
B000087BWL,Product B000087BWL,metadata_not_joined,2003-04,2013-03
B000087BX8,Product B000087BX8,metadata_not_joined,2003-05,2008-08
B000087BXC,Product B000087BXC,metadata_not_joined,2003-04,2012-07
B000087BXU,Product B000087BXU,metadata_not_joined,2003-07,2007-10
B000087HCP,Product B000087HCP,metadata_not_joined,2003-11,2013-09
B000087HWM,Product B000087HWM,metadata_not_joined,2003-04,2011-09
B000087KY5,Product B000087KY5,metadata_not_joined,2003-04,2003-09
B000087KY8,Product B000087KY8,metadata_not_joined,2003-04,2009-04
B000087KYH,Product B000087KYH,metadata_not_joined,2003-06,2013-12
B000087L9H,Product B000087L9H,metadata_not_joined,2003-09,2007-03
B000087LCG,Product B000087LCG,metadata_not_joined,2003-06,2013-04
B000087LI2,Product B000087LI2,metadata_not_joined,2003-10,2007-08
B000087LIG,Product B000087LIG,metadata_not_joined,2003-04,2007-02
B000087NBU,Product B000087NBU,metadata_not_joined,2007-09,2014-06
B000087NBV,Product B000087NBV,metadata_not_joined,2010-08,2014-04
B000087NBW,Product B000087NBW,metadata_not_joined,2007-08,2014-07
B000087R8F,Product B000087R8F,metadata_not_joined,2010-04,2013-12
B000087ZQC,Product B000087ZQC,metadata_not_joined,2003-06,2007-11
B000088NO8,Product B000088NO8,metadata_not_joined,2003-12,2014-07
B000088UNJ,Product B000088UNJ,metadata_not_joined,2003-11,2014-07
B000088USR,Product B000088USR,metadata_not_joined,2003-04,2009-07
B000088USX,Product B000088USX,metadata_not_joined,2003-09,2008-10
B0000898TE,Product B0000898TE,metadata_not_joined,2003-07,2008-01
B0000899VM,Product B0000899VM,metadata_not_joined,2003-07,2012-08
B0000899YJ,Product B0000899YJ,metadata_not_joined,2003-08,2004-08
B0000899ZA,Product B0000899ZA,metadata_not_joined,2004-10,2012-07
B0000899ZB,Product B0000899ZB,metadata_not_joined,2003-10,2014-03
B0000899ZC,Product B0000899ZC,metadata_not_joined,2003-05,2013-07
B0000899ZD,Product B0000899ZD,metadata_not_joined,2003-07,2014-05
B0000899ZE,Product B0000899ZE,metadata_not_joined,2003-06,2008-07
B000089GLB,Product B000089GLB,metadata_not_joined,2007-11,2013-05
B000089GN2,Product B000089GN2,metadata_not_joined,2003-06,2013-11
B000089GN3,Product B000089GN3,metadata_not_joined,2003-07,2013-07
B000089GN4,Product B000089GN4,metadata_not_joined,2003-04,2014-04
B000089JKR,Product B000089JKR,metadata_not_joined,2004-10,2013-11
B00008A6CC,Product B00008A6CC,metadata_not_joined,2003-08,2006-10
B00008AIVB,Product B00008AIVB,metadata_not_joined,2006-12,2010-09
B00008AOKJ,Product B00008AOKJ,metadata_not_joined,2010-04,2014-06
B00008AOKK,Product B00008AOKK,metadata_not_joined,2010-07,2012-07
B00008AWKZ,Product B00008AWKZ,metadata_not_joined,2007-09,2014-06
B00008AWL0,Product B00008AWL0,metadata_not_joined,2005-08,2013-12
B00008AWL2,Product B00008AWL2,metadata_not_joined,2008-05,2014-07
B00008AYBE,Product B00008AYBE,metadata_not_joined,2004-11,2014-01
B00008AYBF,Product B00008AYBF,metadata_not_joined,2004-02,2013-06
B00008AYBH,Product B00008AYBH,metadata_not_joined,2011-09,2014-06
B00008AZ71,Product B00008AZ71,metadata_not_joined,2003-05,2005-03
B00008BFJM,Product B00008BFJM,metadata_not_joined,2005-03,2007-12
B00008BFJW,Product B00008BFJW,metadata_not_joined,2005-03,2013-03
B00008BNZ3,Product B00008BNZ3,metadata_not_joined,2004-06,2012-12
B00008BO8M,Product B00008BO8M,metadata_not_joined,2007-01,2014-05
B00008CLZS,Product B00008CLZS,metadata_not_joined,2003-05,2012-09
B00008CQJO,Product B00008CQJO,metadata_not_joined,2004-09,2013-12
B00008DHSN,Product B00008DHSN,metadata_not_joined,2006-04,2012-05
B00008DSRF,Product B00008DSRF,metadata_not_joined,2003-06,2006-04
B00008ELLN,Product B00008ELLN,metadata_not_joined,2004-10,2009-06
B00008EM7U,Product B00008EM7U,metadata_not_joined,2005-03,2014-07
B00008EM7V,Product B00008EM7V,metadata_not_joined,2004-01,2013-07
B00008GT9Y,Product B00008GT9Y,metadata_not_joined,2003-02,2003-07
B00008I8OP,Product B00008I8OP,metadata_not_joined,2003-04,2006-03
B00008I9ID,Product B00008I9ID,metadata_not_joined,2003-07,2006-06
B00008I9K8,Product B00008I9K8,metadata_not_joined,2003-06,2014-02
B00008I9K9,Product B00008I9K9,metadata_not_joined,2003-04,2014-02
B00008IHOZ,Product B00008IHOZ,metadata_not_joined,2003-05,2013-08
B00008IHP3,Product B00008IHP3,metadata_not_joined,2003-09,2005-03
B00008IHP6,Product B00008IHP6,metadata_not_joined,2003-06,2009-05
B00008IHQO,Product B00008IHQO,metadata_not_joined,2003-08,2010-05
B00008IHTY,Product B00008IHTY,metadata_not_joined,2003-06,2011-01
B00008IHU2,Product B00008IHU2,metadata_not_joined,2003-07,2013-03
B00008IOEJ,Product B00008IOEJ,metadata_not_joined,2003-04,2007-07
B00008IOUE,Product B00008IOUE,metadata_not_joined,2010-01,2013-09
B00008IOX9,Product B00008IOX9,metadata_not_joined,2005-08,2014-05
B00008IP4W,Product B00008IP4W,metadata_not_joined,2003-04,2006-08
B00008IP5F,Product B00008IP5F,metadata_not_joined,2003-02,2010-04
B00008IP5H,Product B00008IP5H,metadata_not_joined,2003-08,2009-03
B00008IP5I,Product B00008IP5I,metadata_not_joined,2003-05,2004-12
B00008IP5R,Product B00008IP5R,metadata_not_joined,2003-06,2004-04
B00008IP5S,Product B00008IP5S,metadata_not_joined,2003-06,2003-12
B00008J639,Product B00008J639,metadata_not_joined,2003-05,2011-11
B00008J6VW,Product B00008J6VW,metadata_not_joined,2003-04,2011-07
