reviewer_id,asin,rating,review_month,helpful_yes,helpful_total,helpful_rate,review_word_count,summary
A1GZULYG4M5HHR,B00000J1QK,5.0,2013-04,0,0,,67,It cleans the laser. Nobody said it repairs your CD player.
A22WMZMHRAR43Z,B00000J1QK,4.0,2013-06,0,0,,26,MUCH BETTER
A117L29JBUWK5U,B00000J1QK,5.0,2002-07,46,47,0.9787,63,Don't buy a new CD player.
A3PUN31Y8OUO4U,B00000J1QK,4.0,2013-02,0,0,,58,Seems to work I like it!
A3UC3YT2E65LZO,B00000J1QK,5.0,2006-05,5,6,0.8333,69,Brought my skippy CD player back to life
A2MSAU64QJ998A,B00000J1QK,5.0,2013-07,1,1,1.0,36,Did the job
A1ZWKAFL352WRK,B00000J1QK,1.0,2009-11,2,6,0.3333,22,Doesn't work period.
A2AJ77KV1AA7T0,B00000J1QK,5.0,2014-04,0,0,,73,Allsop CD Laser-Lens Cleaner
A8BZEB7HYFLKF,B00000J1QK,5.0,2008-04,10,10,1.0,80,Glad I Bought It!
A19DJFABUM7D1K,B00000J1QK,5.0,2014-02,0,0,,70,Did The Job
ATO7H6R5SQKIX,B00000J1QK,5.0,2007-01,33,35,0.9429,133,Simple and Effective
A3G9C63446RUCD,B00000J1QK,5.0,2013-08,0,0,,21,Works fine!
A389M5HYNF26PN,B00000J1QR,5.0,2011-11,4,4,1.0,90,Economical cleaning solution.
AFNG8O2DXRCUV,B00000J1QR,5.0,2010-11,55,59,0.9322,109,No kidding that it is fast!
A33M07VZBYRMPY,B00000J1QR,5.0,2012-02,0,0,,32,great cleaning pads
A5V1EF2BNERO9,B00000J1QR,5.0,2011-05,4,6,0.6667,36,EXCELLENT PRODUCT
A3UIQ1DG8MOREB,B00000J1QR,5.0,2011-11,0,0,,37,I was very much in need of this
A3RTSHT0J64TY4,B00000J1QR,4.0,2013-09,0,0,,23,Worked Great
A33GQ5EG104KN7,B00000J1QR,4.0,2013-01,0,0,,53,Seems To Work Fine
A10QQWAYZVX2QS,B00000J1QR,4.0,2013-02,0,0,,43,DVD Wipes
A2SPHO9F2ZL98F,B00000J1QR,4.0,2012-10,0,0,,160,Good but not Excellent wipes
A2CGLPWEC9NL0E,B00000J1QR,2.0,2013-04,1,3,0.3333,24,Not what I wanted.
A41I67QYRAOSQ,B00000J1QR,5.0,2012-01,0,0,,50,Works Very Well
A1Y8NN628X1IMH,B00000J1QR,5.0,2013-04,0,0,,43,Cleaning wipes
A2AK9QCWJ7PJHV,B00000J1QR,5.0,2012-12,0,0,,54,Indispensable item
A2J5ZIUR1C1KKE,B00000J1QR,4.0,2013-08,0,0,,26,Works for me!
AZXP46IB63PU8,B00000J1QR,5.0,2014-02,0,0,,25,Inexpensive way to clean CD's
AHOH3V3AVVCL3,B00000J1QR,5.0,2012-12,0,0,,33,Excellent for cleaning dirty DVD
A1H7JRH18L2BXG,B00000J1QR,5.0,2011-05,5,5,1.0,96,DVD clean them up
A3NID9D9WMIV01,B00000J1QR,5.0,2010-02,45,47,0.9574,61,"last review done in 2000, still the best IMO"
A24VVE3E7D4GVQ,B00000J1QR,4.0,2013-02,0,0,,34,Good product!
A3L6XHA5FVMN16,B00000J1QR,5.0,2011-04,8,9,0.8889,32,DVD wipes
A28A0A6EDMP5P8,B00000J1QR,1.0,2013-06,3,4,0.75,107,WARNING: WEBSITE DESCRIPTION INCOMPLETE: You have to receive this product
A21C8Y7YS25NI9,B00000J1QR,3.0,2014-04,0,0,,31,it cleans well
A3F4OHY3R93F78,B00000J1QR,5.0,2013-03,0,0,,20,Cd cleaner
A3S47OYFMIQT5N,B00000J1QR,5.0,2014-03,0,0,,83,Happy Surprise!
A3A5TZ3IHOOYM9,B00000J1QR,5.0,2012-06,0,0,,66,Very good DVD wipes
A2UKE398XW8Z6J,B00000J1QR,2.0,2012-12,1,1,1.0,69,Didn't work for me.
A2YG15FR3JP4JC,B00000J1QR,2.0,2013-12,0,3,0.0,21,all stop cd and dvd favorites
A0266076X6KPZ6CCHGVS,B00000J1QR,5.0,2013-11,0,0,,23,DVD Fastwipes review
A29UNXK7F3S93L,B00000J1QR,5.0,2012-10,0,0,,177,Amazingly good
A19JDXB5R33C7R,B00000J1QR,4.0,2011-10,8,8,1.0,209,A better CD/DVD cleaner than my T-shirts ... :-)
A2TN0U8173HM7A,B00000J1SC,5.0,2012-12,0,0,,22,Belkin Velcro Cable ties
A6GSTJCNZY4IW,B00000J1SC,5.0,2013-07,0,0,,42,Great!
APT7V2Z8MO6T0,B00000J1SC,5.0,2012-12,0,0,,32,Very helpful
A34X9CGJCEE5Q5,B00000J1SC,5.0,2013-07,0,0,,39,Nice and neat
A1UB46NT3QX94A,B00000J1SC,5.0,2013-12,0,1,0.0,34,Works as Advertised
ASCBJEPXTOU0V,B00000J1SC,5.0,2013-12,0,0,,26,Good
AHRWSHIMCV963,B00000J1SC,4.0,2013-08,0,0,,40,Works Great!
A3LQI6DLFEXOVJ,B00000J1SC,4.0,2014-04,0,0,,20,I like them.
A5ZGJBOPDRVQL,B00000J1SC,5.0,2012-12,0,0,,23,Reusable
A35OQ29USFZHDN,B00000J1SC,3.0,2011-01,1,1,1.0,50,better options available
A33LBTRTH6XOLE,B00000J1SC,5.0,2014-04,0,0,,38,Good Ties
A1GZTVDFGF71XM,B00000J1SC,3.0,2013-07,0,0,,53,Ok but not great
A3LM4LWX9M14BI,B00000J1SC,5.0,2014-03,0,0,,67,Buy these
A4OGL6HINEZVL,B00000J1SC,2.0,2014-01,0,0,,94,There are better choices
A3V6YL38FIEDP,B00000J1SC,5.0,2012-12,0,0,,43,Just what we needed!
A7N1JRLTA65IE,B00000J1SC,5.0,2013-10,0,0,,34,Just the thing to clean up those wires
A2ZBL197CLFKPK,B00000J1SC,5.0,2012-11,0,0,,37,Bought these eight years ago and then again last month
A1MCVOZSB6GDI8,B00000J1SC,5.0,2013-03,0,0,,22,Have a lot of computer equipment - Nice to keep cords organized.
A2BYV7S1QP2YIG,B00000J1SC,4.0,2014-02,1,1,1.0,78,For $1.13 you can't go wrong!
A1IZZLH62NT5F1,B00000J1SC,5.0,2014-05,0,0,,20,Excellent
AFTOBK4M64RVV,B00000J1SC,4.0,2012-12,0,0,,35,Organize your cables!
A31GOE0Y2JM17C,B00000J1SC,4.0,2010-10,1,1,1.0,28,Works as advertised
AI43VKPN5NF7D,B00000J1SC,5.0,2013-06,0,0,,32,Nice Product
A1EAN2SFKYBJ05,B00000J1SC,5.0,2013-01,0,0,,42,It's All About Control
A13HO1F4SW568P,B00000J1SC,5.0,2013-11,0,0,,42,You'll love them
A3CFH7IL0GL187,B00000J1SC,4.0,2014-05,0,0,,40,Good
A1SH4S5XGTEXZ3,B00000J1SC,5.0,2013-11,1,1,1.0,24,Mulit-use cable ties.  Love 'em.
A2MBLVMVDLHK1L,B00000J1SC,5.0,2008-04,0,0,,96,"Exactly what I expected - 8"" velcro ties"
A1PGUHJ9ZN499P,B00000J1SC,3.0,2013-06,0,0,,128,Keeps cords organized but design is missing key feature
A24FQNZ2ZCP9UH,B00000J1SC,5.0,2014-02,0,0,,24,Prefect
A1YOQKB992308L,B00000J1SC,4.0,2013-01,0,0,,110,Great Cable ties for big wires. Just know they won't work well on smaller applications.
A1LM4PSE0HJQDW,B00000J1SC,5.0,2013-10,0,0,,46,Velcro Cable Ties
ALHX1KDNFZX40,B00000J1SC,4.0,2013-12,0,0,,29,A good product
A3NH30B70DU5IH,B00000J1SC,5.0,2014-02,0,0,,29,cable ties
A3F5EZF0JJ207G,B00000J1SC,3.0,2014-06,0,0,,33,They're alright
A1DDNUNC9JNZEV,B00000J1SC,2.0,2013-11,0,0,,33,Buy something else
A3T643FOKZCYEC,B00000J1SC,1.0,2014-03,0,0,,48,Not exactly what i was hoping for...
A37AQI4AU3JWSR,B00000J1SC,5.0,2012-12,0,0,,43,"Works great , doesn't tear"
A2VRYQBXSTA424,B00000J1SC,5.0,2014-06,0,0,,50,For The Win!
APRFTIZ7PB4S8,B00000J1SC,4.0,2014-03,0,0,,51,Best ties on the market
A3QG1JW6O3SD96,B00000J1SC,5.0,2013-01,0,0,,22,Good
ASAE723AV7MYO,B00000J1SC,4.0,2013-04,0,0,,25,good
A3QZV5S4BD1XPJ,B00000J1SC,4.0,2014-04,0,0,,32,Good cord management.
AKCDHGUSKVJ72,B00000J1SC,4.0,2014-06,0,0,,118,Help for organizing those cables!
A3EMZ433QPZU0O,B00000J1SC,4.0,2014-07,0,0,,44,Great Velcro ties.
A3BI8BKIHESDNQ,B00000J1SC,5.0,2013-07,0,0,,51,Belkin Velcro Cable Ties (8 Inch)
A9P4Q7KX35RS2,B00000J1SC,5.0,2014-01,0,0,,76,Great Wire Wraps !
A2MTMN4A9KGE2X,B00000J1SC,5.0,2013-01,0,0,,79,The best reusable cable ties wraps!
A2GMJ3DJ7CBM1D,B00000J1SC,5.0,2014-05,0,0,,48,VERY HANDY TO HAVE
AXLRBD9NUE6BV,B00000J1SC,5.0,2008-06,0,0,,48,Perfect for managing cords.
AQJSM4LO7M7G5,B00000J1SC,1.0,2012-01,3,4,0.75,50,Disappointing at best
A1LBH85DP0NEVO,B00000J1SC,5.0,2007-07,1,1,1.0,81,"Belkin F8B024 8-Inch Cable Ties (Multiple Colors, 6-Pack): Review"
A2DOUSV52ED1HG,B00000J1SC,5.0,2013-12,2,3,0.6667,20,Highly recommend.
A124AKDXC26XT9,B00000J1SC,5.0,2008-05,0,2,0.0,121,That little extra to get free shipping
A38D9RSMAYZSCM,B00000J1SC,2.0,2009-12,2,3,0.6667,156,Poorly thought out design
A1PQU7KH22ZPBM,B00000J1SC,3.0,2013-01,0,0,,22,colorful
AJNZQZVL8MG6P,B00000J1SC,5.0,2013-12,1,1,1.0,53,Who knew so little could get you so much?
A2NEMZPEE1NIWE,B00000J1SC,4.0,2014-07,0,0,,61,"Light duty, but works"
A2VIZ3GQZ0O6F6,B00000J1SC,4.0,2013-11,0,0,,119,"Colourful, Effective Cable Ties"
A1A9BAB8AO2GK4,B00000J1SC,3.0,2008-07,1,1,1.0,23,Cable ties
A36K4VOLWEBG1H,B00000J1SC,5.0,2013-07,0,0,,24,Cable Ties
A1YSTRGTX7B66G,B00000J1SC,5.0,2010-11,0,0,,236,I like these things
AE3S5S2B77PJX,B00000J1SC,5.0,2013-07,0,0,,34,very useful
ADZCA4OI2ZKUX,B00000J1SC,4.0,2013-07,0,0,,28,good for repeated use
A2PH4RGYVR34L,B00000J1SC,5.0,2013-12,1,2,0.5,29,Cheaper at the dollar store.
A3M5OYNZ2A5E0O,B00000J1SC,2.0,2009-02,10,13,0.7692,51,"If you're a musician, forget these."
A1OO228VP8O47W,B00000J1SC,3.0,2010-01,1,1,1.0,30,Easy to use
A3P7KN9Z1N5OOR,B00000J1SC,5.0,2011-05,0,0,,55,Great little gizmos!
A2VNAGUP6GD6ZW,B00000J1SC,4.0,2014-06,0,0,,19,Good
AJX474LNBU6TX,B00000J1SC,4.0,2013-12,0,0,,84,Not as versatile as I'd hoped
A1Y2BG1GPW1VT6,B00000J1SC,5.0,2011-01,0,0,,24,"It's velcro, holds wires securely and keeps them orgaized"
A22QIJY2CB21MV,B00000J1SC,4.0,2011-11,0,0,,46,mulit colored velcro ties
A2Q12G0CRKK0KP,B00000J1SC,4.0,2012-08,1,1,1.0,94,"Work, But Overpriced?"
A27QB80ZPR6SWR,B00000J1SC,5.0,2014-04,0,0,,26,Works as described
A35Z26M69ZK7EJ,B00000J1SC,3.0,2014-01,0,0,,85,Paying for a brand name
A1EKB0SYZ81ZV,B00000J1SC,5.0,2013-01,0,0,,43,The best cable control
A3J0IFH0TYTVHQ,B00000J1SC,5.0,2014-03,0,0,,50,good quality - very useful and handy
AAPW9O14YB64T,B00000J1SC,1.0,2014-04,0,0,,20,If i could zero star them i would
A2IE2U4SL7JWX2,B00000J1SC,5.0,2012-03,0,0,,168,Great for Musicians
A1FT3XZ2GWQAC3,B00000J1TX,5.0,2008-08,0,0,,28,Typical Belkin Quality
A320DLHQTRFL5L,B00000J1TX,5.0,2012-04,0,0,,27,Great cable and great price
A3S87ZOPB3UM9N,B00000J1TX,5.0,2001-06,137,152,0.9013,181,Best price around
A3L61G6N7AT8N2,B00000J1TX,2.0,2014-06,0,0,,51,"What is It?,"
AI0NMYA3LKXW1,B00000J1TX,2.0,2008-05,0,14,0.0,51,What is It?
A2S5XJK8PFYKH9,B00000J1TX,5.0,2010-10,0,0,,19,Great Job!
A3J7BP60ZB6HW3,B00000J1TX,5.0,2007-01,0,0,,9,Does what it's supposed to
A60GRZWE1VPHV,B00000J1TX,5.0,2010-06,0,0,,82,does its job
AQMD0WGJVD4RJ,B00000J1TX,5.0,2004-01,8,8,1.0,58,if you can use a usb cable for your printer this is the one
A2CRF098PBFCLK,B00000J1TX,5.0,2012-10,0,0,,27,Its a cord
A2QAOP52OEB5EV,B00000J1TX,5.0,2002-11,0,0,,14,Excellent Cable
A23SRAOAAD81FF,B00000J1TX,5.0,2007-10,0,0,,19,fair price; flexible cable
A2J8IE3Q5LLB96,B00000J1TX,5.0,2010-03,0,0,,38,Belkin USB Cable
A319CJUZ04SQL7,B00000J1TX,5.0,2012-12,0,0,,23,Cable for USB.
A2FG90RW53W8WS,B00000J1TX,5.0,2007-12,0,0,,17,GREAT!
A39F7XOVXQ0LZK,B00000J1TX,5.0,2009-05,0,0,,63,INCREDIBLE BARGAIN
A33V7Z377X9KBV,B00000J1TX,5.0,2013-12,0,0,,23,Good quality USB Cable at a reasonable price
A1BAT4NZAP6B07,B00000J1TX,5.0,2001-10,3,9,0.3333,21,Great Stuff.  Good Quality.  Cheap Price.
AKT8TGIT6VVZ5,B00000J1TX,5.0,2007-05,1,1,1.0,110,Superb USB Cable From Belkin
AER2EZOUZSKYB,B00000J1TX,5.0,2009-01,0,0,,22,Nice cable
A3PLX6PTM2ERKL,B00000J1TX,5.0,2001-06,2,2,1.0,36,"Great Cable, Belkin Strikes Again"
AINUV6DVXMKEM,B00000J1TX,5.0,2010-08,0,0,,48,Highest quality for bargain price............
A36ARO7W03JMXV,B00000J1TX,5.0,2014-02,0,0,,25,Excellent
A3DWO9ZI48DJL1,B00000J1TX,5.0,2009-09,0,0,,40,"It's a USB cable, It Works"
ADGRGGF9V645P,B00000J1TX,5.0,2014-06,0,0,,26,Great quality
A1ER9BE147BD5E,B00000J1TX,5.0,2009-05,0,1,0.0,19,what can I say?
A2NYK9KWFMJV4Y,B00000J1TX,5.0,2013-06,0,0,,220,Built to last
A2DF62DP20RIXF,B00000J1TX,5.0,2004-12,17,17,1.0,86,Exceptional Quality at Low Price.
A28TVBEH7FWGPC,B00000J1TX,5.0,2009-04,0,0,,29,Very good quality cable!
AZ7EFFHA5K82P,B00000J1TX,5.0,2008-01,0,0,,18,what a buy!!
A1VRWURI5XLNU5,B00000J1TX,5.0,2012-04,0,0,,40,Good product
A28LUBH5ZQBPIP,B00000J1TX,5.0,2013-04,0,0,,23,Ahead Of Time
A1TX3VNWII1TOJ,B00000J1TX,5.0,2003-12,17,17,1.0,95,great bargain
A5I75Q8VR91XE,B00000J1TX,5.0,2001-12,21,24,0.875,133,Don't get ripped-off by computer stores!!!!
AZOTUFIYPVNDT,B00000J1TX,4.0,2014-02,0,0,,46,Good value for the money
AGCWHENEQYV5N,B00000J1TX,4.0,2013-11,0,0,,23,A very good buy!
A3C85GXT2Q6IG1,B00000J1TX,2.0,2013-10,1,1,1.0,35,Not Belkin!!
A96K1ZGW56S2I,B00000J1TX,5.0,2010-03,1,1,1.0,65,Great cable
A3ILBM48JP35BG,B00000J1TX,5.0,2002-06,0,2,0.0,8,Magic cables
A11ZI425LVTVH7,B00000J1TX,5.0,2009-03,0,0,,28,Excellent cable
A357HQZDY3YE58,B00000J1TX,5.0,2003-01,1,1,1.0,10,Cable USB
A20F5RFH0WVFNF,B00000J1TX,5.0,2008-06,0,0,,69,It's a cable; it works
A1YRI31DB4921S,B00000J1U8,5.0,2011-10,0,1,0.0,28,great product
A2OCFY81BELYVJ,B00000J1U8,4.0,2013-01,0,0,,55,Does the job
AQA9PLI2LH3MK,B00000J1U8,4.0,2014-02,0,0,,20,Works fine.
A19HKRB4LU5YR,B00000J1U8,5.0,2007-06,0,0,,11,Works as advertised!
A1K5H8RA39DKT4,B00000J1U8,5.0,2008-05,0,0,,23,Nice and fast
AFXE634F4366L,B00000J1U8,5.0,2013-04,0,0,,28,usb cabele
A37KC1KU0JPI1K,B00000J1U8,5.0,2014-07,0,0,,53,Belkin USB Extension Cable
A2X7OZLHUKAAAT,B00000J1U8,2.0,2008-01,3,4,0.75,17,False Advertising!
A1H5P52BNEMM2P,B00000J1U8,4.0,2014-03,0,0,,37,Nice cable
A2HXEJXEQQTM1D,B00000J1U8,5.0,2011-07,0,0,,35,Great Product
AZFM7IM6ZEX2T,B00000J1U8,5.0,2008-02,3,5,0.6,62,Handiest thing ever!
A36MDL9RQGO7EN,B00000J1U8,5.0,2012-07,0,0,,20,Works as described
A3DZIDWH11X2BF,B00000J1U8,5.0,2007-05,0,0,,46,USB cable review
A2RZVD8A0T6ZF1,B00000J1U8,5.0,2014-03,0,0,,20,This works great for our needs.
A32PY9MW5928O5,B00000J1U8,5.0,2007-02,0,0,,14,Does what it advertises
A2SZOQBR5IWD59,B00000J1U8,5.0,2007-08,0,0,,16,Best deal out there.
ASCRBSK5RD33H,B00000J1U8,5.0,2008-06,0,0,,97,great accessory for webcan
A2XXCCT0TBVDIE,B00000J1U8,3.0,2010-10,0,0,,20,OK
A3MXYE2LUQ523F,B00000J1U8,5.0,2008-10,0,0,,18,USB extension cable.
A2EYZJBTX8X9XU,B00000J1U8,5.0,2013-02,0,0,,32,worked great
A3O6UZVYTJY1S7,B00000J1U8,5.0,2007-01,2,2,1.0,19,USB CABLE EXTENSION FOR MOUSE CORD
A13LR4L955N2NI,B00000J1UA,5.0,2011-10,4,4,1.0,30,Need to run a very old PC
AFXTKAO0CB354,B00000J1UA,5.0,2009-05,3,3,1.0,19,Does What's Suppose To
A2BSW8L2WPWNAT,B00000J1UA,1.0,2014-05,0,0,,29,QA needed
A2NZB5S3QTQRVS,B00000J1UA,5.0,2011-01,1,2,0.5,25,Perfect if you need it
A2B37JAQUAZ29N,B00000J1UA,5.0,2013-02,0,0,,20,it works fine
A2VME004JAPD41,B00000J1UA,5.0,2009-05,3,3,1.0,89,Belkin Keyboard Adapter
A3HSLVVMSJNCX9,B00000J1UB,5.0,2013-01,0,0,,24,KB AT to PS/2 adapter
A23YS38RRW4YW6,B00000J1UB,4.0,2013-01,0,0,,22,Very necessary
A3IKK57TI9BP85,B00000J1UB,5.0,2012-10,0,0,,23,As expected
A16BSOOMVMXGR9,B00000J1UB,5.0,2013-08,0,0,,31,Works!
A2NB2E5DXE319Z,B00000J1UB,5.0,2011-08,4,4,1.0,167,Simple but does the job
A2XPPAMKIMK3VE,B00000J1UQ,5.0,2014-01,0,0,,19,It's a good cord.
ARNWCQZHZWKW8,B00000J1UQ,5.0,2009-09,0,0,,47,Excellent replacement AC cord
AJ4NMYPGJ43BY,B00000J1UQ,5.0,2013-05,1,1,1.0,23,Great replacement!
A183S80WADLOCU,B00000J1UQ,5.0,2013-02,0,0,,43,Exactly as expected
A11F8JSQ206D9J,B00000J1UQ,5.0,2013-07,0,0,,29,"Works great, excellent brand"
A2NOQZINOJVPV2,B00000J1UQ,5.0,2013-06,0,0,,35,Waste of money
AIU5R82TF1ID2,B00000J1UQ,5.0,2011-11,0,0,,37,Pleased
A1JLW42JHQRJBP,B00000J1UQ,5.0,2014-01,0,0,,68,A quality replacement
A3LG0DU1ALKTH3,B00000J1UQ,5.0,2013-05,1,1,1.0,21,Excellent quality
A87N6UTYA6NOB,B00000J1UQ,5.0,2012-06,0,0,,45,Replaced a lost AC cord on my Thecus n4100Pro server
A3BTBXXZ7LG6LW,B00000J1UQ,5.0,2014-01,0,0,,24,It works as advertised
A1Y9VZ0TXTSWWD,B00000J1UQ,3.0,2013-11,0,0,,42,Where the heck did I put that original cord?
A1HWSRLE5IBCTV,B00000J1UQ,5.0,2012-12,1,1,1.0,23,Good Product
A61UIWC9N8CJK,B00000J1UQ,5.0,2011-10,0,0,,54,Excellent Quality
A2PNSG656BQTHC,B00000J1UQ,5.0,2014-01,0,0,,27,It's a power cord.
AFJ0ZC0BL7NV3,B00000J1UQ,5.0,2013-06,0,0,,209,"""Quality product, at (don't tell the stores), at a MUCH LOWER PRICE!  Order a couple of these even if you don't need them!"""
A22KNT28RO8DXL,B00000J1UQ,5.0,2014-01,0,0,,33,Belkin is Belkin
A18BVW63F1Y9QX,B00000J1UQ,1.0,2013-05,0,1,0.0,41,Does not work
AE38XXG3CPZ0L,B00000J1UQ,5.0,2014-01,0,0,,20,They work
A30IP3E4MDQ36,B00000J1UQ,5.0,2010-10,10,12,0.8333,96,I'm power mad!
AW96RTBLM8068,B00000J1UQ,5.0,2014-02,0,0,,24,Works just as it should
AK9BXHEXOOM6Z,B00000J1UQ,5.0,2011-01,0,0,,20,cheap and solid
A32P0B3INF7HF5,B00000J1UQ,5.0,2014-01,0,0,,20,Good Priced Replacement Cord
A183602MCC0Y5P,B00000J1UQ,5.0,2013-12,0,0,,24,Great cord
A1SDKQER8V6DG6,B00000J1UQ,5.0,2013-12,0,0,,37,Does the job.
A146CA37V0450V,B00000J1UQ,5.0,2013-09,0,0,,40,Belkin good quality brand
A3M3CZ0MVUOED0,B00000J1UQ,4.0,2013-12,1,1,1.0,78,Good affordable cable. Snug/Secure fit. Happy Buyer
A1XCA99IXPBIKV,B00000J1UQ,5.0,2012-02,0,0,,51,Does it's job
A3KO6JEVS1FJ8X,B00000J1UQ,5.0,2013-12,0,0,,29,Add-On Item
A149VXBN2A971G,B00000J1UQ,5.0,2014-06,0,0,,22,Belkin Powercord does what it says it will do
A1STW7ZA3XZ9VV,B00000J1UQ,5.0,2013-03,1,1,1.0,25,Gave Power to my Monitor
AVRV5S5L7MJNC,B00000J1UQ,5.0,2013-03,1,1,1.0,29,The cable works perfect!
A1HENIY6ASC7ZO,B00000J1UQ,5.0,2009-01,0,0,,25,Works as expected
APWCLRB3H1AVJ,B00000J1UQ,5.0,2011-11,0,0,,25,This cord works
A3SIW24TMUVXG6,B00000J1UQ,5.0,2012-03,2,2,1.0,45,This is a Power Cord
A1HC9B0Y05N95A,B00000J1UQ,5.0,2012-11,0,0,,45,Works Great
A1PORN92IWDNBP,B00000J1UQ,5.0,2011-07,0,0,,54,Simple Cheap Power Cord.
A1MQQEM7W77L62,B00000J1UQ,5.0,2011-01,2,2,1.0,33,A good as new!
A6FIAB28IS79,B00000J1UQ,5.0,2009-09,16,20,0.8,442,Power to the people
A3F64PK0D3MLRR,B00000J1UQ,5.0,2013-09,0,0,,40,works so far
A3VWCQP7XS2JD,B00000J1UQ,5.0,2014-02,0,0,,85,Yup!
A2CIMOITO2S0ZY,B00000J1UQ,5.0,2013-08,1,1,1.0,39,Nice Replacement Power Cables
ADL66OTVQYDIC,B00000J1UQ,5.0,2013-12,0,0,,28,Yup
A25E3UVEKH8D5,B00000J1UQ,5.0,2014-03,0,0,,40,Good quality replacement cord
A2QLAROSHRF0W3,B00000J1UQ,3.0,2013-06,0,1,0.0,25,turtle
A21I0B69KHEWMD,B00000J1UQ,5.0,2013-12,0,0,,29,Perfect power cord
A17YPB3JICRUK2,B00000J1UY,5.0,2013-11,0,0,,25,6ft Extension Cord
A3RHPUZBOP4D47,B00000J1UY,5.0,2013-05,1,1,1.0,46,Word!
A3PPLH5DL6DHN7,B00000J1UY,5.0,2011-09,0,0,,22,Great Quality and performance
A1IDWUYX4QXTUE,B00000J1UY,5.0,2012-08,0,0,,86,Perfect! Great product at a great price
A1N8FRMRYUHHV0,B00000J1UY,5.0,2011-10,0,0,,32,Solid cable should last a lifetime
A1G74Z2NYIIVCM,B00000J1V3,4.0,2013-04,0,0,,22,Good product
A1SNT83NFD4U8N,B00000J1V3,5.0,2007-09,14,16,0.875,34,it works
A38IWCW17QMNI9,B00000J1V3,5.0,2007-04,4,4,1.0,18,Hm...
A3STDPXRUJQBOQ,B00000J1V3,5.0,2013-01,0,0,,24,Customer wanted
A1QHTHV3S8J3GJ,B00000J1V3,5.0,2007-03,17,18,0.9444,20,Great value
A2RB0X2T3VWV1B,B00000J1V3,5.0,2008-04,1,1,1.0,57,"This is a great deal.  DONT get ripped off, buy here!"
AEZJTA4KDIWY8,B00000J1V3,5.0,2013-03,0,0,,26,Price is affordable
A1YZEEDWCHXZUU,B00000J1V3,2.0,2011-07,0,0,,85,I received generic product from Sewell Direct.
A22QKPZ2BV00NK,B00000J1V3,5.0,2009-06,0,0,,52,Good Value - Works fine
A10GWHRIUD964P,B00000J1V3,1.0,2011-05,0,0,,206,STINKS!  Literally
A14HHLBGGNNCFK,B00000J1V3,5.0,2007-04,5,5,1.0,24,Great Deal
A33YNEPUTEG8I0,B00000J1V3,4.0,2008-05,1,1,1.0,29,Cat-5 cable
A2759PRDPCNGXF,B00000J1V3,5.0,2007-05,2,2,1.0,49,Belkin Cable
A3QNX5KWHDV0GD,B00000J1V3,5.0,2006-12,23,23,1.0,55,Just What I needed
AW1D68VYR0HD0,B00000J1V3,5.0,2009-02,0,0,,33,Perfect for Xbox 360
A2XXCCT0TBVDIE,B00000J1V3,4.0,2013-04,0,0,,20,Ok
A3I2LH8T7QJI7J,B00000J1V3,5.0,2010-01,1,1,1.0,68,Just what I needed
A277VC5WJ818NY,B00000J1V3,4.0,2013-12,0,0,,28,Great cable.
AQ6F5FMEFRIKL,B00000J1V3,5.0,2007-02,6,6,1.0,48,What can be said?
A5XWWZZL5NZUX,B00000J1V3,5.0,2008-02,3,3,1.0,38,belkin review
A33ZNV7VQ925SB,B00000J1V3,5.0,2010-04,0,0,,20,ethernet cable 5e
A1J75JJ0Q2OEJN,B00000J1V3,5.0,2008-09,1,1,1.0,71,"Well made, great price!"
A3E0CXFVZHO626,B00000J1V3,5.0,2008-11,3,3,1.0,32,Great cable
A2SN4KPZ2G45V3,B00000J1V3,5.0,2008-12,1,1,1.0,33,Excellent for home and office networking
ACQL06Y00GI08,B00000J1V3,4.0,2012-11,0,0,,23,Functions well
A3E37ZYITKUQNL,B00000J1V3,5.0,2014-02,0,0,,38,Belkin A3L791-S 50-Foot RJ45 CAT 5e Snagless Molded Patch Cable (Gray)
A2UB3DLGTRBHVT,B00000J1V3,5.0,2007-12,4,4,1.0,27,exactly as advertised
A1Z93YS0KD9M9N,B00000J1V3,5.0,2007-06,3,3,1.0,69,"A Cable, Priced as a Cable Should be Priced. A Good Deal"
AJJB4D6Y3T7AC,B00000J1V3,5.0,2008-02,1,2,0.5,26,BEST VALUE AND QUALITY FOR THE PRICE!
A3HMI98TOOAVYS,B00000J1V3,5.0,2008-12,1,1,1.0,13,does the job
A34LSBBIKLTOOV,B00000J1V3,5.0,2010-04,0,0,,15,Works
A29WUMT65XEQE9,B00000J1V5,5.0,2013-02,0,0,,50,Belkin
A1YMC7H5U3TQOU,B00000J1V5,5.0,2013-08,0,0,,36,Snagless
A105TOJ6LTVMBG,B00000J1V5,4.0,2013-04,0,1,0.0,64,Not bad
AGL4FKIL9IYXA,B00000J1V5,4.0,2013-06,0,0,,85,Can't beat the price!
A20S66SKYXULG2,B00000J1V5,5.0,2012-12,0,0,,30,good cable
AVWRG73FEVBQV,B00000J1V5,5.0,2013-05,0,0,,20,Perfect
A2RRYDCPJ4T8OV,B00000J1V5,5.0,2014-04,0,0,,21,Seems to be of good quality
A1KUEYKLNP6CIW,B00000J1V5,5.0,2011-02,0,0,,36,Works as expected
AD20KMDUDP5EF,B00000J1V5,5.0,2013-02,0,0,,26,Perfect!!
